,text,misinformation,index
5444,"Espírito Santo não vai ter carnaval, diz boatoA PARTICIPação DE SEXTA-FEIRA O SPIRITUAL O SPIRITUAL está a sair! DON 'T HAVE CARNIVAL POLICY MILITAR AND BOMBER CORPS WITH """" SPIRITUAL, SINDICOMERCITUAL AND SINDIBARES. """" LET'S GO THE SPIRITUAL IS GET OFF AND DON'T HAVE CARNIVAL! O nosso tempo É O PARLEMENTário GERAL E A FAIR DES PRINCIPLES DE RODOVIAS THAT GET TO THE SPIRITUAL IS GET OFF! O SPIRITUAL O TATE SPIRITUAL O 24TH FATHER'S 16H PARTICIPação: 16H — FAIR OF ALL FATHER'S AT THE SPIRITUAL IS GET OFF 17H — GRAND VI",1,10595
5445,"Marcela Temer First Lady do Brasil. Este é o vídeo que a sua cara queria 300 000 dólares para não ser publicada. A primeira vista da mulher MARCELA para estar a dançar com a bicicleta!!!! E agora o VC CARNAVAL GOING TO MAKE THIS TRAVEL EVERYDAY!!!! PS: Este artigo foi uma proposta de vários leitores via WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp, em 61 99331-6821.",1,10597
5446,"BOA NOTICIA — fim da IPR: O dinheiro não é o governoO governo já não cobrará a IPR, a partir do ano que vem, os oradores vão trabalhar durante a feria de carnaval para garantir que o Estado de direito está em vigor, o projeto vai para a votação no dia 31 de fevereiro, nos pares dos oradores. Na porta ao lado, na porta aduanera do Brasil, os políticos decidiram responder ao grito do público por recortes de impostos no país... (Estamos muito preocupados com o povo brasiliano, um político declarado no seu perfil no Facebook, nós somos obstinados a favorecer as pessoas primeiro)... recebem as boas notícias, as pessoas dizem suspeitas, porque isso sufoca o santo demasiada suspeita, as informações vindas do Brasil dizem que com o fim da IPR, os governos já estão a pensar em implantar um",1,10599
5447,"Lupa: """" Bolsonaro quer acabar com o IVA no Brasil. """" FALSO Lupa: """" [Bolsonaro] quer adoptar o modelo americano em que existe um único imposto no compra de um carro novo ou usado. """" FALSO",0,10600
5448,"Cow dung goose cow dung woman living in the bush was an IndianMoza that cow dung in the bush currencyPs: Este artigo é uma proposta de vários leitores via WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp no 61 99331-6821.",1,10602
5449,"Começando em abril, a idade mínima para obter um CNH é de 16 anos. Começando em março de 2017. A idade mínima para obter um CNH é de 16 anos. São Paulo — A mudança nas regras para obter a primeira carta nacional de competências, programada para janeiro, está a levar os candidatos a permissão de condução a uma verdadeira corrida para obter o documento. """" As pessoas estão a fugir do conhecimento, e isso é uma verdadeira ironia """", disse o presidente da União das Escuelas Automóveis do Estado de São Paulo, José Guedes Pereira, comentando as mudanças na procedura para quem vai fazer o exame pela primeira vez. """" Em vez de 30 horas por aula, serão 45, e o curso teórico aumentará cerca de 15%. """" PS: Este artigo foi uma proposta de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas do site",1,10606
5450,""""" Pela primeira vez que vejo um governo destruir o que está a fazer bem """", o antigo presidente da Banca Mundial, Jim Yong Kim, criticava o governo de Michel Temer no """" Noite Total """" de Globo & CBN. Ele disse que nunca tinha visto um governo desmontar políticas populares para o bem das pessoas. """" É a primeira vez que vejo um governo destruir o que está a fazer bem. Nós, na Banca Mundial, no G8 e nas Nações Unidas, recomendamos programas sociais Brasilianos para dúzias de países, """" tendo em conta os milhões de pobres Brasilianos que saíram da extrema pobreza em governos anteriores, """" lamentava. Jim Yong Kim também fez previsões cruas para o Brasil. """" Neste momento, a fome vai aumentar drasticamente em 2017. """" Reparar programas sociais que custam tanto ao governo, como a Family Exchange, é algo que",1,10608
5451,"A aplicação pode clonar qualquer conta do WhatsApp, digamos """" Olhem para essa aplicação de aí para que você clone qualquer Whatsap, vocês só sabem o número da pessoa, eu posso fazê-lo, então vou partilhá-la com V.C., ver """" Ei, boa tarde, se quiser clonar o WhatsApp de alguém de aí, essa aplicação funciona bem, graças a ela posso encontrar um traidor, então vou partilhar o link convosco, ver """" Ei. """" Este artigo é uma proposta de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contactem as pessoas do site, Facebook ou o WhatsApp em 61 99331-6821.",1,10610
5452,"CONTRATO GRAND nas nossas empresas! Alguma vez pensaram trabalhar na Correspondência? Bem, essa é a vossa oportunidade, VAGAS ABERTAS! Tenho que indicar 900 pessoas selecionadas para trabalhar na Correspondência: É NECESSário PARTICIPAR na PUBLICação! Há diferentes seções para ser completadas.* Contrato imediato!* Disponibilidade do programa* Saldo: De R$1,400 a R$4,200 + Benefits!* Ambos sexos* Não precisam de ter experiência! # Partilhá-la com o vosso amigo ou amigo que precisam. Pessoas interessadas deixam um """" SIM """" que nos contactaremos em ordem de comentários.",1,10614
5453,"Não previsível. Hoje, às 22 horas, Camarotti está a entrevistar o juiz Moro na Globo News. Partilhá-lo para abarroar o público. Ps: Este artigo é uma proposta para vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do site, Facebook ou WhatsApp em 61 99331-6821.",1,10616
5454,"Estes são para deixar alguém com as suas bocas e olhos arrefecidas. A Sra. Marisa era uma mulher do Congresso Nacional com um salário de R$68.945.45 porque ela nunca entreu numa competição pública o que é pior Lula vai receber uma pensión do falecido que foi... Com isto que me enviaram, não temos outra alternativa do que um Auditor excelente depois de removermos toda a mafia política que domina o Brasil se os seus cães são empregados com salários elevados. A candidata Luiz Inácio Lula da Silva, marido do servidor A Sra. Marisa Letícia Lula da Silva, Presidenta do Parlamento de 90o ano IV, desde que a sua morte requer receiptos e regressos como o seu direito de acordo com a secção 84 do Regimento Interior desta Cámara a sua Pensião, Assunção de Vida e Plan de Saúde. Brasilia, 13 de fevereiro de 2017 a",1,10618
5455,"Soldaten Rendered to the Favela — Arma Rendered to the Favela in the Holy Spirit! Aviso de Emergência: Criminales Episcopals pegaram em vários soldados do Exército, pegaram nas suas armas e levaram-nos à favela, e depois os criminosos encolheram o Exército. Esta é a prova de que a ordem no Brasil acabou. Vejam o vídeo acima. PS: Este artigo foi sugerido por Bruna Brito, Álvaro Nonato, Alessandro Cyrino e vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas no site, Facebook ou WhatsApp, em 61-99331-6821.",1,10627
5456,"Cobra pitu engoliu um mosquito na Cataluña, no interior de Goiás! Boa tarde, pessoal, este é o Lieutenant Pereira, o 13o Distrito do Batallón Catalão. Havia um incidente registado aqui no bairro de Paineiras. Foi provado que um pitu engoliu um mosquito. E quando chegámos lá, encontrámos o cobra vivo e tivemos de o matar no momento exacto. Mais informação no blog real. PS: Esse artigo foi uma proposta de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas através do website, Facebook ou WhatsApp, em 61 99331 6821.",1,10628
5457,"PS: Esse artigo foi uma proposta da leiadora Mari Carneiro, e se quiserem sugerir um tema para Boatos.org, por favor contacte as pessoas do site, Facebook ou WhatsApp, ao 61 99331 6821.",1,10630
5458,"Boa tarde pessoal, vamos espalhar-nos para ver se conseguimos encontrar a família daquele tipo. Ele é um peão, e foi salvo. Este no hospital sem qualquer documentação, é muito mau porque foi atirado na boca. Ele está em risco de morte. Por favor, vamos espalhar-nos às pessoas para descobrir se podemos encontrar essa família, temos que pensar, e se fosse a nossa família que estava nesta situação? (Risos) PS: Esse artigo foi uma proposta do legislador Kelly Fagundes e de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas do site, Facebook ou WhatsApp, em 61 99331 6821.",1,10631
5459,"CURRENT UTILITY: Quando a V.C. está a usar uma roupa de observação ou a retirar a roupa, a usar um sapato de observação dentro dela, há um brote de MARROM GARNING, é bastante pequeno mas tem uma toxina muito forte, depois da picada, a V.C. só pode sentir depois de três dias a necrosis da parte infectada e pior, pode causar morte devido a cuidados atrasados, manter-se ligada. PS: Este artigo foi uma proposta de vários leitores através do WhatsApp. Se quiserem sugerir um tema para Boatos.org, contacte as pessoas do site, Facebook ou WhatsApp, pelo telefone (613) 9",1,10636
5460,"Dool: Cem mulheres estão em frente do 10o Batallón da polícia militar em Guarapari, em Espírito Santo, a protestar por melhorias salariales e por melhores condições de trabalho do PM no estado de Cape Town. Um camião militar que foi usado para transportar as tropas tinha os seus quatro pneus vazios. Na polícia de Serra County, os manifestantes não permitiam sair para as viagens e também para os batalhões. Do sexta-feira, às 7h da manhã, a cidade estava fora da polícia nas ruas e foram gravados vários roubos e tentativas de mortes. Do norte ao sul do estado, não há polícia nas ruas — a foto mostra bandidos a conduzir uma parada da polícia militar. O caos está embutido no estado. PS: Este artigo foi sugerido pelo leitor Rodrigo Oliveira. Se quiserem sugerir um tema para Boatos.org",1,10638
5461,"Sinto Lula — não o lei de nenhuma fonte, veio do amigo da infância da minha mãe que é diretora da HCOR e que o enviou ao grupo de amigos na aplicação Whats: """" Este santo ainda está a tentar dar um bom começo na publicidade ao anunciar ontem a doação de órgãos da sua mulher... Mas é realmente um canal de um cobarde que não tem dificuldade em morrer sozinho como um homem. Marisa Leticia não pode doar órgãos... nem sequer o diabetes era alcohólico. """" Valorização da doação de órgãos em morte cerebral accidental para querer manipular a opinião pública usando a morte da sua mulher. Olhem para isto: Rim (de 2 a 75 anos) Coração (55 anos) Fígado (de 2 a 50 anos) Cornea (de 4 a 55 anos) Medula (de 55 anos). E mesmo que 70 de nós morremos de obesidade",1,10642
5462,"Dona Marisa morta sofre um infarto e um aborto em São Paulo O advogado em São Paulo *Flávio Sousa sofreu nas primeiras horas desta manhã (3) um infarto e um aborto num centro médico na grande cidade de São Paulo. *Sousa, de acordo com um antigo cliente, além de ser um jovem (de menos de 40 anos), parecia estar saudável e não tinha tido anteriores queixas de doença grave. O advogado, de acordo com vizinhos na sua residencia, acendeu lâmpadas de incendio quando a Dona Marisa Letícia sofreu o mesmo problema e foi admitida para o hospital sírio-líbano. """" Quando ela morre, vamos fazer um sendão de queijo para comer as moscas em Sainsbury's, """" era o que ela estava a dizer de forma aberta e com muita raiva no meio de onde ela vivia, assim como um vizinho dela.",1,10644
5463,"Confirmou o Bilanço de FGTS INITIONAL de 2017. Publicou-se no diário oficial no Friday, Wednesday.COMPARTMENT FOR NO ONE TO SAVE (Remember that losing the balance sheet will not be able to retrieve it afterwards)Born in January / February / March 15/02/2017 – 15/03/2017Born in April / May / June 16/03/2017 – 15/04/2017Born in July / August / September 16/04/2017 – 15/05/2017Born in August / November / December 16/05/2017 – 15/06/2017#Recorded | O Bilanço do Bilanço de FGTS INITIONAL de 2017 ainda não foi publicado. A publicação das regras para o Bilanço e o Bilanço será publicado em fevereiro pela Caixa. Observem a informação oficial que estará disponível no Portal do #Emploi e Caixa Ministry. Ps.: Este",1,10648
5464,"Nove freiras grávidas em albergues para refugiados irmãs falam """" mil """" Uma história recente nos jornais italianos causou muita controvérsia. Em julho de 2016, num albergue feminino em Milão, cinco refugiados de África do Norte foram abrigados. No início, as irmãs acreditavam que estavam a fazer caridade de Deus, a ajudar homens perseguidos nos seus países de origem. Tudo foi muito bem, até que as intenções originais foram extrapoladas, porque, de acordo com o jornais italiano, nove freiras jovens pareciam estar grávidas. A Altaz do Abô, cuja mãe está gravemente doente, saiu do albergue à noite, apesar de ter que ficar no albergue para monitorizar as notícias, detalha as notícias da publicação italiana. O jornais italiano não é um jornal, e é atualizado todos os dias.",1,10651
5465,"Zé del Caixão converte e decide ser bautizado numa igreja evangélicaNo último sábado, dia 28, o cineasta brasileño José Mojica Marins — conhecido como """" Zé del Caixão """" por causa dos seus filmes de terror — estava na igreja Adventista de São Paulo no sétimo Dia Central, e, de acordo com um dos pastores da denominação, ele respondeu ao chamamento do pregador naquela noite, reconhecendo Jesus como o seu salvador e escolhendo ser bautizado. """" Este domingo, Zé del Caixão, juntamente com a sua mulher, tomou a decisão de ser bautizado na IASD Central Paul, no apelo do Padre Luís Gonçalves. ""Blessed be God,"" comenta o pastor Erzon Aduviri, partilhando a fotografia do cineasta com a sua mulher e o pregador naquela noite. [...]",1,10653
