,text,misinformation,index
12049,"O pão de queijo é um alimento muito difundido no Brasil, sendo apreciado por pessoas de várias regiões e classes sociais. A sua composição varia, já que muitas são as receitas criadas pela população. Este texto dará ênfase na composição química do pão de queijo a partir de uma receita dita original. A receita básica de produção do pão de queijo apresenta os seguintes componentes: leite; água; queijo; polvilho doce ou azedo; ovos; óleo de soja. Os componentes descritos acima são bastante ricos em relação às substâncias químicas orgânicas e inorgânicas (principalmente orgânicas). Veja: leite: caseína, gordura e sais minerais; água: sais minerais; polvilho: carboidratos; ovos: proteína; queijo: proteína e gordura; óleo de soja: lipídios. Cada um dos componentes presentes no pão de queijo apresenta uma função específica. Acompanhe: Água: dissolve materiais e favorece uma melhor distribuição da temperatura; Polvilho: promove o crescimento do produto e fornece uma melhor textura e aspecto crocante; Óleo: aumenta a retenção da umidade e promove um aumento do volume da massa; Leite: dá maior estabilidade à massa e retém uma maior quantidade de umidade; Ovos: apresenta ação emulsificante, ou seja, auxilia na dissolução de um material em outro; Queijo: dá uma maior maciez ao produto final. Durante o preparo do pão de queijo, os ingredientes leite, água e óleo são aquecidos e, em seguida, misturados ao polvilho. Os ovos são adicionados depois, de forma fracionada (em etapas). A mistura é amassada para que os componentes formem uma mistura homogênea. A utilização de polvilho doce ou azedo influencia o crescimento e a consistência do pão de queijo que será produzido. Entende-se por polvilho doce a fécula (farinha) produzida a partir da mandioca. Já o polvilho azedo é o resultado da fermentação do polvilho doce. Ambos os tipos de polvilho são obtidos a partir da decantação do suco da mandioca. A matéria sólida obtida a partir dessa decantação é seca e moída, formando o polvilho doce. Quando utilizado na preparação do pão de queijo, o polvilho doce faz com que o produto fique mais arredondado e com uma consistência mais elástica e densa. Além disso, o pão de queijo cresce menos. Quando comemos um pão de queijo com aspecto borrachudo, significa que ele foi feito com polvilho doce. O polvilho azedo é feito a partir da fermentação do decantado da mandioca. Antes de secar, o decantado sofre fermentação e, em seguida, é seco e moído. Em virtude da fermentação, ele apresenta um sabor azedo e, quando submetido ao aquecimento, sofre expansão. Por isso, quando ele é utilizado na produção do pão de queijo, o produto tende a ficar maior, mais deformado e mais seco. Por Me. Diogo Lopes Dias Aprenda um pouco mais sobre os carboidratos, uma importante biomolécula. Neste texto, traremos um resumo sobre o tema, principais características e classificação. Conheça um dos métodos de separação de misturas heterogêneas, a decantação! Você sabia que os primeiros pães eram duros, secos e muito amargos e precisavam ser lavados antes de comer? Conheça mais sobre a história desse alimento tão popular na mesa do brasileiro. Conheça os principais sais minerais.",0,12049
5160,"Bolsonaro não prometeu tirar ninguém do SPC,mas já tirou o PT do vermelho 😏😏😏",0,5160
14378,"Deslumbrados pelo dinheiro, pela oportunidade de fama e até mesmo por vingança, as celebridades a seguir protagonizaram filmes pornográficos, mas se arrependeram. Veja quem são e confira as razões para eles lamentarem essa parte da carreira. Leia também: Enviar Siga o BOL Enviar",0,14378
5606,"Haddad, desesperado por votos, elogia atuação de Sergio Moro - 

*SE O LULA SOUBER DISSO, HADDAD?*",0,5606
7113,"circula pelas redes sociais um vídeo que mostra a rapper karol conká, ex-integrante do bbb21, fumando um cigarro em um ambiente da casa. o vídeo é acompanhado de uma legenda que insinua que a globo compra (ou planta) maconha para os participantes do programa. é . ,  na verdade, o que as imagens mostram é karol fumando um cigarro de palha. segundo a assessoria de comunicação da globo, “se trata de uma fake news"". ""o objeto nas mãos da cantora é um cigarro de tabaco.” ,  a cantora foi eliminada nesta terça-feira (23) com 99,17% dos votos, batendo recorde de rejeição na história do reality. ,  ao deixar o jogo, karol assumiu erros na casa e se desculpou. ,  desde então, voltou a ganhar seguidores e, na manhã desta quinta-feira (25), já contava novamente com os 1,5 milhão de internautas acompanhando sua rede social. , ,",0,7113
5648,"Já vi muita defesa do Bolsonaro, mas essa foi a mais coerente e verdadeira. Olha que é um cidadão negro, do interior de um Estado do Nordeste. Mais significativo que isso é impossível.",0,5648
13511,"Lupa “É graças aos soldados, e não aos sacerdotes, que podemos ter a religião que desejamos. É graças aos soldados, e não aos jornalistas, que temos liberdade de imprensa (….) É graças aos soldados, e não aos políticos, que podemos votar” FALSO Lupa",0,13511
3863,"*Cada um pensa de um jeito.*
*Me desculpem, mas essa é a minha escolha!*
👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽👇🏽",0,3863
12644,Lupa “Só o Haddad teve 9909 votos em uma seção com 777 eleitores. Como assim?”,0,12644
6122,"Bolsonaro será um ótimo Presidente!
Tivemos um Presidente *sem um dedo* e foi um bosta;
Uma *sem cérebro* e foi outra bosta;
Agora o Bolsonaro *sem intestino* não tem como fazer merda!!!!
🤣🤣🤣🤣🤣🤣

Bom Diaa Todos",0,6122
4678,"O pior custo benefício do Brasil, é o Flamengo!

Você paga R$ 180 no ingresso, e sai com 2 Cruzeiros.

😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",0,4678
14174,"Circulou o boato de um surto de esquistossomose entre jovens que brincaram na lama onde o conteúdo de um banheiro químico teria vazado durante os jogos universitários Tusca (Taça Universitária de São Carlos). A notícia foi falsamente atribuída a um portal de notícias. A organização do Tusca informou que não houve relatos de que um banheiro químico instalado para os jogos tenha estourado. Ainda assim, publicações inverossímeis somavam cerca de 20 mil compartilhamentos. Caramujos da espécie Biomphalaria glabrata albina, espécie-reservatório do parasita esquistossoma, causador da doença. Vermes macho e fêmea de Schistosoma mansoni durante cópula, observados por microscopia eletrônica de varredura. Vermes macho (mais fino) e fêmea de Schistosoma mansoni, observados por microscopia eletrônica de varredura. Pesquisadora manipula caramujos do gênero biomphalaria, reservatório dos parasitas. Caramujos da espécie Biomphalaria glabrata albina, espécie-reservatório do parasita esquistossoma, causador da doença. Caramujos da espécie Biomphalaria glabrata albina, espécie-reservatório do parasita esquistossoma, causador da doença. Frasco da vacina Sm14, contra Schistosoma mansoni, que sera usado nos testes clínicos. Caramujos da espécie Biomphalaria glabrata albina, espécie-reservatório do parasita esquistossoma, causador da doença. Frasco da vacina Sm14, contra Schistosoma mansoni, que será usado nos testes clínicos. A esquistossomose é contraída no contato humano com larvas do Schistosoma mansoni em água contaminada. Caramujos servem como hospedeiros intermediários do verme. Fezes contaminadas de humanos podem contaminar o ambiente, reiniciando o ciclo da doença. Os sintomas demoram para se manifestar porque o período de incubação da doença pode durar meses ou anos, explica Caio Rosenthal, infectologista do Hospital do Servidor Público Estadual. Rosenthal diz que a esquistossomose, conhecida como barriga d'água, ocorre com maior frequência em regiões com saneamento precário. No homem, a doença pode causar, na fase aguda, diarreia, coceira, febre, vômitos e emagrecimento. Se não tratada, pode evoluir para a fase crônica, que é assintomática e pode se agravar. Os sintomas podem incluir anemia, desnutrição, emagrecimento e cirrose, em casos mais graves. É possível morrer de choque hipovolêmico (quando se perde muito sangue) devido à hemorragias. Uma dose da droga praziquantel é usada para casos mais simples. O remédio é distribuído gratuitamente.",0,14174
12585,"basta digitar o código 6301-8935-3098 no Modo Criativo. Desenvolvida ao longo de três meses modo de jogo chamado ""Prop Hunter"". Twitter:      Enviar Siga UOL Start Enviar",0,12585
3816,Meu governador arregaçou as mangas em prol do nosso presidente 😎👊🏼,0,3816
15326,"A divisão da Nasa, responsável por monitorar objetos espaciais que se aproximam da Terra, identificou um asteroide de quatro quilômetros de diâmetro que deve chegar perto do nosso planeta no dia 29 de abril. O corpo espacial viaja a 31 mil quilômetros por hora, mas a agência espacial já avisou: não há motivo para preocupação. ""No dia 29 de abril, o asteroide 1998 OR2 vai passar a 3,9 milhões de milhas/6,2 milhões de quilômetros da Terra. Uma matéria do Daily Express sugere que existe um 'alerta' sobre esse asteroide, mas a informação é falsa. Uma lista completa de todos os asteroides que passam pela Terra está sempre disponível no site cneos.jpl.nasa.gov/ca. Sigam em frente!"", comentou a agência espacial no Twitter. Um asteroide menor, com aproximadamente 500 metros de diâmetro, também tem causado preocupação na população mundial. Batizado de Bennu, este objeto espacial viaja em rota de colisão com a Terra - mas as chances de que a colisão aconteça são de 1 em 2,7 mil. E, se acontecer, o choque será entre os anos 2175 e 2196. Apesar da má fama, Bennu também vai fornecer informações aos cientistas. Em 2018, uma sonda espacial da NASA chamada OSIRIS-REx entrou na órbita do asteroide após viajar pelo espaço por dois anos. A expectativa é que a sonda colete materiais, mapeie a superfície e calcule a massa do corpo espacial até 2023. SIGA TILT NAS REDES SOCIAIS Enviar Siga Tilt Enviar",0,15326
6344,"Boa noite!  Alguém pode mandar o vídeo: sobre ""Socialismo e comunismo ""?",0,6344
2571,"O Procurador-Geral de Justiça informou que no mês de julho, após o término do processo eleitoral suplementar, requereu a extinção de uma Ação Cautelar Inominada que pedia a suspensão do concurso da PM e outras ações com o objetivo de evitar gastos não prioritários. A manifestação do MPE ainda aguarda decisão do Poder Judiciário.",0,2571
11751,"Uma matéria dando conta quea polícia prendeu uma professora acusada de forçar seus alunos a fazerem sexo com ela em troca de notas altas ganhou grande destaque na web, mas trata-se de uma fake news com a finalidade exclusiva de obter clicks, conforme o jornalista Edgard Matsuki, do portal boatos.org. Segundo a notícia falsa, a professora seria casada e residiria em Medellín, na Colômbia, e adicionaria seus alunos com idade entre 16 e 17 anos nas redes sociais e para em seguia pedir seus telefones. Depois ela supostamente enviaria fotos pelo Whatsapp apenas com roupas íntimas, mas tudo não passava de balela. Conforme o boatos.org, a mulher em questão é uma venezuelana que teve fotos íntimas expostas na net, em mais um flagrante caso de fake news. Com informações do portal boatos.org.",0,11751
6004,"No próximo dia 28/10, quando for votar para o segundo turno, caso for com camisa do CURINTIA entregue apenas seu RG ao mesário, e diga que perdeu o título em casa... 😂😂😂😂😂",0,6004
5747,"Botijão de gás
do MALddad... 😡
1⃣7⃣ Nesses
trapaceiros e
traidores da
pátria... 😡 🤜🏿👹👺",0,5747
649,"A Globo não mostra a pergunta que provocou a resposta do filho do Bolsonaro 
Aí você tira as conclusões que te convém só com o trecho exposto, né?",0,649
1290,Assim amanheceu o pátio da concessionária Renault em Lages SC 👇👇👇👇👇,0,1290
10703,"Cansou do azul das conversas do Messenger? Sabia que é possível personalizá-las? Existem 15 cores disponíveis, tanto para o aplicativo (Android e iOS) quanto para a página na web do Facebook. Vale lembrar que a mudança é apenas para a conversa que foi alterada —portanto você pode escolher cores especiais para cada pessoa com quem mais fala. Vamos ao passo a passo: 1. Abra a conversa que deseja alterar a cor. Clique no ícone ""Configuração"" (símbolo de engrenagem no canto superior direito do chat).2. Clique na opção ""Alterar cor..."" 3.Abrirá uma janela com todas as cores disponíveis. Basta selecionar a qual deseja.4.Pronto! Esta conversa terá outra cor. 1. Abra o aplicativo Messenger. Escolha um chat. 2. No Android (esq.), toque no ícone ""Informação"" (o 'i' no canto superior direito). No iOS (dir.), toque no nome da pessoa. 3. Selecione a opção ""Cor"". 4. A tabela de cores será aberta. Escolha a que deseja. 5. E a cor será alterada. Enviar Siga Tilt Enviar",0,10703
6521,Cidadão norte riograndense se revolta e faz postagem em frente a delegacia,0,6521
3752,Atenção não hora de votar! Siga estas instruções e denuncie caso não ver a foto de Bolsonaro e nem o FIM ao terminar de votar. Chame a polícia militar imediatamente!,0,3752
5325,"E ai amanhã dia sete é ;

1⃣7⃣ bolsonaro ✅

1⃣7⃣0⃣ frarlei senador ✅

Nos ajude a ajudar o Brasil ! 🇧🇷",0,5325
5741,"Chega de política 🇧🇷🚔
Relaxemos, ouvindo
uma boa música dos
anos 80... 📻🎼👏🤠",0,5741
2295,"Desejo para os brasileiros um futuro almejado melhor, que se livre de toda a dor e sofrimento da política vergonhosa. Tenham amor a sua Pátria como temos para com nossos filhos. Não desistam de sua pátria.",0,2295
